HASH,HASH_W_LEADING_ZEROS,API_NAME
0xd1e25104,0xd1e25104,?CreateDecimalRepresentation@DoubleToStringConverter@double_conversion@@ABEXPBDHHHPAVStringBuilder@2@@Z
0xf7ebf52a,0xf7ebf52a,?CreateDecimalRepresentation@DoubleToStringConverter@double_conversion@@AEBAXPEBDHHHPEAVStringBuilder@2@@Z
0x9e08f894,0x9e08f894,?CreateExponentialRepresentation@DoubleToStringConverter@double_conversion@@ABEXPBDHHPAVStringBuilder@2@@Z
0x829e13d7,0x829e13d7,?CreateExponentialRepresentation@DoubleToStringConverter@double_conversion@@AEBAXPEBDHHPEAVStringBuilder@2@@Z
0xd563a8c8,0xd563a8c8,?Decompress@LZ4FrameDecompressionContext@Compression@mozilla@@QAE?AV?$Result@ULZ4FrameDecompressionResult@Compression@mozilla@@I@3@V?$Span@D$0PPPPPPPP@@3@V?$Span@$$CBD$0PPPPPPPP@@3@@Z
0x3aaf7c54,0x3aaf7c54,?Decompress@LZ4FrameDecompressionContext@Compression@mozilla@@QEAA?AV?$Result@ULZ4FrameDecompressionResult@Compression@mozilla@@_K@3@V?$Span@D$0?0@3@V?$Span@$$CBD$0?0@3@@Z
0xd81515a3,0xd81515a3,?DeserializerForTag@Streaming@base_profiler_markers_detail@mozilla@@SAP6AXAAVProfileBufferEntryReader@3@AAVSpliceableJSONWriter@baseprofiler@3@@ZE@Z
0xf9a02e2a,0xf9a02e2a,?DeserializerForTag@Streaming@base_profiler_markers_detail@mozilla@@SAP6AXAEAVProfileBufferEntryReader@3@AEAVSpliceableJSONWriter@baseprofiler@3@@ZE@Z
0x377c8328,0x377c8328,?DllBlocklist_CheckStatus@@YA_NXZ
0x7ce02462,0x7ce02462,?DllBlocklist_Initialize@@YAXI@Z
0xcc80dc32,0xcc80dc32,?DllBlocklist_SetBasicDllServices@@YAXPAVDllServicesBase@detail@glue@mozilla@@@Z
0xe2474c3,0x0e2474c3,?DllBlocklist_SetBasicDllServices@@YAXPEAVDllServicesBase@detail@glue@mozilla@@@Z
0x83d096e7,0x83d096e7,?DllBlocklist_SetFullDllServices@@YAXPAVDllServicesBase@detail@glue@mozilla@@@Z
0x52a76c09,0x52a76c09,?DllBlocklist_SetFullDllServices@@YAXPEAVDllServicesBase@detail@glue@mozilla@@@Z
0xa8e60351,0xa8e60351,?DllBlocklist_WriteNotes@@YAXAAVAnnotationWriter@CrashReporter@@@Z
0xcddbafce,0xcddbafce,?DllBlocklist_WriteNotes@@YAXAEAVAnnotationWriter@CrashReporter@@@Z
0xd2efdb3a,0xd2efdb3a,?DoubleToAscii@DoubleToStringConverter@double_conversion@@SAXNW4DtoaMode@12@HPADHPA_NPAH3@Z
0x576fe235,0x576fe235,?DoubleToAscii@DoubleToStringConverter@double_conversion@@SAXNW4DtoaMode@12@HPEADHPEA_NPEAH3@Z
0x3f131319,0x3f131319,?EcmaScriptConverter@DoubleToStringConverter@double_conversion@@SAABV12@XZ
0x6afbeb9d,0x6afbeb9d,?EcmaScriptConverter@DoubleToStringConverter@double_conversion@@SAAEBV12@XZ
0xd0d44ba,0x0d0d44ba,?EndCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QAE?AV?$Result@V?$Span@$$CBD$0PPPPPPPP@@mozilla@@I@3@XZ
0xf4c514b7,0xf4c514b7,?EndCompressing@LZ4FrameCompressionContext@Compression@mozilla@@QEAA?AV?$Result@V?$Span@$$CBD$0?0@mozilla@@_K@3@XZ
0x2a07cac,0x02a07cac,?EndProcessRuntimeInit@detail@mscom@mozilla@@YAXXZ
0x498f9fb9,0x498f9fb9,?EnsureBufferForMainThreadAddMarker@base_profiler_markers_detail@mozilla@@YAXXZ
0x867aae7a,0x867aae7a,?ExtractBaseProfilerChunkManager@detail@baseprofiler@mozilla@@YA?AV?$UniquePtr@VProfileBufferChunkManagerWithLocalLimit@mozilla@@V?$DefaultDelete@VProfileBufferChunkManagerWithLocalLimit@mozilla@@@2@@3@XZ
0xef426194,0xef426194,?FilterHasPid@detail@profiler@mozilla@@YA_NPBDVBaseProfilerProcessId@baseprofiler@3@@Z
0x637dbcac,0x637dbcac,?FiltersExcludePid@detail@profiler@mozilla@@YA_NV?$Span@QBD$0PPPPPPPP@@3@VBaseProfilerProcessId@baseprofiler@3@@Z
0xafc31680,0xafc31680,?FirstTimeStamp@TimeStamp@mozilla@@SA?AV12@XZ
0xd51c9e23,0xd51c9e23,?FormatToStringSpan@MarkerSchema@mozilla@@CA?AV?$Span@$$CBD$0?0@2@W4Format@12@@Z
0x17a2deca,0x17a2deca,?FormatToStringSpan@MarkerSchema@mozilla@@CA?AV?$Span@$$CBD$0PPPPPPPP@@2@W4Format@12@@Z
0x24cd95c9,0x24cd95c9,?FramePointerStackWalk@mozilla@@YAXP6AXIPAX00@ZI0PAPAX0@Z
0x2444006d,0x2444006d,?FramePointerStackWalk@mozilla@@YAXP6AXIPEAX00@ZI0PEAPEAX0@Z
0xc656e608,0xc656e608,?GenerateRandomBytesFromOS@mozilla@@YA_NPAXI@Z
0xd4e81d7e,0xd4e81d7e,?GetAccessibilityResource@ActCtxResource@mscom@mozilla@@SA?AU123@XZ
0x73160c60,0x73160c60,?GetAccessibilityResourceId@ActCtxResource@mscom@mozilla@@SAGXZ
0xd3e808af,0xd3e808af,?GetCachedNtDllThunk@mozilla@@YAPAV?$Buffer@U_IMAGE_THUNK_DATA32@@@1@XZ
0x7c7a4553,0x7c7a4553,?GetClearedBufferForMainThreadAddMarker@base_profiler_markers_detail@mozilla@@YAPAVProfileChunkedBuffer@2@XZ
0xa4a865bd,0xa4a865bd,?GetFuzzyfoxEnabled@TimeStamp@mozilla@@SA_NXZ
0x8eb87c83,0x8eb87c83,?GetOrAddIndex@UniqueJSONStrings@baseprofiler@mozilla@@AAEIABV?$Span@$$CBD$0PPPPPPPP@@3@@Z
0x6d987a23,0x6d987a23,?GetOrAddIndex@UniqueJSONStrings@baseprofiler@mozilla@@AEAAIAEBV?$Span@$$CBD$0?0@3@@Z
0x3cfc8baf,0x3cfc8baf,?GetPreXULSkeletonUIEnabled@mozilla@@YA_NXZ
0x6d2b1b56,0x6d2b1b56,?GetPreXULSkeletonUIErrorReason@mozilla@@YA?AV?$Maybe@W4PreXULSkeletonUIError@mozilla@@@1@XZ
0xf833c648,0xf833c648,?GetPreXULSkeletonUIWasShown@mozilla@@YA_NXZ
0x88559a48,0x88559a48,?GetProfilerEnvVarsForChildProcess@baseprofiler@mozilla@@YAX$$QAV?$function@$$A6AXPBD0@Z@std@@@Z
0xcaee66f6,0xcaee66f6,?GetProfilerEnvVarsForChildProcess@baseprofiler@mozilla@@YAX$$QEAV?$function@$$A6AXPEBD0@Z@std@@@Z
0x4563d87d,0x4563d87d,?GetProfilingCategoryPairInfo@baseprofiler@mozilla@@YAABUProfilingCategoryPairInfo@12@W4ProfilingCategoryPair@12@@Z
0x7239a838,0x7239a838,?GetProfilingCategoryPairInfo@baseprofiler@mozilla@@YAAEBUProfilingCategoryPairInfo@12@W4ProfilingCategoryPair@12@@Z
0x9d65a3ad,0x9d65a3ad,?GetProfilingStack@AutoProfilerLabel@baseprofiler@mozilla@@SAPAVProfilingStack@23@XZ
0xd5a368d7,0xd5a368d7,?GetProfilingStack@AutoProfilerLabel@baseprofiler@mozilla@@SAPEAVProfilingStack@23@XZ
0x1c38374a,0x1c38374a,?GetProfilingStartTime@detail@baseprofiler@mozilla@@YA?AVTimeStamp@3@XZ
0x16eb3154,0x16eb3154,?GetQueryPerformanceFrequencyPerSec@mozilla@@YA_KXZ
0x5a66afd4,0x5a66afd4,?GetThreadRegistrationTime@detail@baseprofiler@mozilla@@YA?AVTimeStamp@3@XZ
