HASH,HASH_W_LEADING_ZEROS,API_NAME
0xe896f57,0x0e896f57,COMBASE.ObjectStublessClient19
0x5eabc08b,0x5eabc08b,COMBASE.ObjectStublessClient20
0x5a6add3c,0x5a6add3c,COMBASE.ObjectStublessClient21
0x5729fbe5,0x5729fbe5,COMBASE.ObjectStublessClient22
0x53e8e652,0x53e8e652,COMBASE.ObjectStublessClient23
0x4dafb657,0x4dafb657,COMBASE.ObjectStublessClient24
0x496eabe0,0x496eabe0,COMBASE.ObjectStublessClient25
0x442d8d39,0x442d8d39,COMBASE.ObjectStublessClient26
0x40ec908e,0x40ec908e,COMBASE.ObjectStublessClient27
0x78a32d33,0x78a32d33,COMBASE.ObjectStublessClient28
0x7c623084,0x7c623084,COMBASE.ObjectStublessClient29
0x751e065a,0x751e065a,COMBASE.ObjectStublessClient3
0x8cb20157,0x8cb20157,COMBASE.ObjectStublessClient30
0x88731ce0,0x88731ce0,COMBASE.ObjectStublessClient31
0x85303a39,0x85303a39,COMBASE.ObjectStublessClient32
0x6b59565f,0x6b59565f,COMBASE.ObjectStublessClient4
0x6f984be8,0x6f984be8,COMBASE.ObjectStublessClient5
0x62db6d31,0x62db6d31,COMBASE.ObjectStublessClient6
0x661a7086,0x661a7086,COMBASE.ObjectStublessClient7
0x5e55cd3b,0x5e55cd3b,COMBASE.ObjectStublessClient8
0x5a94d08c,0x5a94d08c,COMBASE.ObjectStublessClient9
0xcd730c27,0xcd730c27,COMBASE.WdtpInterfacePointer_UserFree
0xd235be90,0xd235be90,COMBASE.WdtpInterfacePointer_UserFree64
0x57c2eea4,0x57c2eea4,COMBASE.WdtpInterfacePointer_UserMarshal
0x312eb08f,0x312eb08f,COMBASE.WdtpInterfacePointer_UserMarshal64
0x260f08cc,0x260f08cc,COMBASE.WdtpInterfacePointer_UserSize
0x18aca660,0x18aca660,COMBASE.WdtpInterfacePointer_UserSize64
0x94b4199f,0x94b4199f,COMBASE.WdtpInterfacePointer_UserUnmarshal
0x8d060bdd,0x8d060bdd,COMBASE.WdtpInterfacePointer_UserUnmarshal64
0x2c5f7567,0x2c5f7567,CalcMenuBar
0xfcfbab5c,0xfcfbab5c,CalculatePopupWindowPosition
0xbb2430e,0x0bb2430e,CallMsgFilter
0x18b8e8ea,0x18b8e8ea,CallMsgFilterA
0x4e2f7e28,0x4e2f7e28,CallMsgFilterW
0x9b41283,0x09b41283,CallNamedPipeA
0x5f238441,0x5f238441,CallNamedPipeW
0xcac67ddd,0xcac67ddd,CallNextHookEx
0xb8313bab,0xb8313bab,CallWindowProcA
0xeea6ad69,0xeea6ad69,CallWindowProcW
0x2b0e6349,0x2b0e6349,Callback
0xa64b3499,0xa64b3499,CallbackMayRunLong
0xacaeac73,0xacaeac73,CancelDeviceWakeupRequest
0x8a177ae2,0x8a177ae2,CancelIo
0xf72edfb4,0xf72edfb4,CancelIoEx
0xf3cc4f10,0xf3cc4f10,CancelOverlappedAccess
0xf0a9e304,0xf0a9e304,CancelShutdown
0xcaa3e4db,0xcaa3e4db,CancelSynchronousIo
0xbec51d44,0xbec51d44,CancelThreadpoolIo
0xfa3c7a57,0xfa3c7a57,CancelTimerQueueTimer
0x5b8f5856,0x5b8f5856,CancelWaitableTimer
0x963f2616,0x963f2616,CascadeChildWindows
0xe70eb03,0x0e70eb03,CascadeWindows
0x575ce145,0x575ce145,ChangeClipboardChain
0xb7027b77,0xb7027b77,ChangeDisplaySettingsA
0xe476c0ea,0xe476c0ea,ChangeDisplaySettingsExA
0xb2e15628,0xb2e15628,ChangeDisplaySettingsExW
0xe195edb5,0xe195edb5,ChangeDisplaySettingsW
0x3b32565a,0x3b32565a,ChangeMenuA
0x6da5c098,0x6da5c098,ChangeMenuW
0xab89a210,0xab89a210,ChangeServiceConfig2A
0xfd1e34d2,0xfd1e34d2,ChangeServiceConfig2W
0x7ae658da,0x7ae658da,ChangeServiceConfigA
0x2c71ce18,0x2c71ce18,ChangeServiceConfigW
0xe058259d,0xe058259d,ChangeTimerQueueTimer
0x67cf88ba,0x67cf88ba,ChangeWindowMessageFilter
0xccf95830,0xccf95830,ChangeWindowMessageFilterEx
0xe33dd3bf,0xe33dd3bf,CharLowerA
0x74d6ae9c,0x74d6ae9c,CharLowerBuffA
0x2241385e,0x2241385e,CharLowerBuffW
0xb5aa457d,0xb5aa457d,CharLowerW
0x228d0f67,0x228d0f67,CharNextA
0xc4c53e47,0xc4c53e47,CharNextExA
0x741a99a5,0x741a99a5,CharNextW
0xcc9b5e0,0x0cc9b5e0,CharPrevA
0x16fdf23e,0x16fdf23e,CharPrevExA
0x5a5e2322,0x5a5e2322,CharPrevW
0x2f1461da,0x2f1461da,CharToOemA
0x1bd8c9da,0x1bd8c9da,CharToOemBuffA
0x4d4f5f18,0x4d4f5f18,CharToOemBuffW
0x7983f718,0x7983f718,CharToOemW
0xb24ea345,0xb24ea345,CharUpperA
0xbe7efa2,0x0be7efa2,CharUpperBuffA
0x5d707960,0x5d707960,CharUpperBuffW
0xe4d93587,0xe4d93587,CharUpperW
0x4a4d30d3,0x4a4d30d3,CheckDesktopByThreadId
0x4534d5af,0x4534d5af,CheckDlgButton
0x45a86f60,0x45a86f60,CheckElevation
0x11e3e07f,0x11e3e07f,CheckElevationEnabled
0xb0857375,0xb0857375,CheckEscapesW
0x4c6b9838,0x4c6b9838,CheckForReadOnlyResource
0x6cd9c40d,0x6cd9c40d,CheckInitDde
0x707a887b,0x707a887b,CheckMenuItem
0x10a0d605,0x10a0d605,CheckMenuRadioItem
0xde9be01,0x0de9be01,CheckNameLegalDOS8Dot3A
0x5b7e28c3,0x5b7e28c3,CheckNameLegalDOS8Dot3W
0x17dc7d96,0x17dc7d96,CheckRadioButton
0xb5139ce,0x0b5139ce,CheckRemoteDebuggerPresent
0xcb52984a,0xcb52984a,CheckTokenMembership
0x87dc5da1,0x87dc5da1,CheckWindowThreadDesktop
0x36403521,0x36403521,ChildWindowFromPoint
0xa32f33e0,0xa32f33e0,ChildWindowFromPointEx
0x595dde46,0x595dde46,CleanROTForApartment
0x69f1ed5a,0x69f1ed5a,CleanupGroup
0x37d6de80,0x37d6de80,ClearCommBreak
0xd5f2adfa,0xd5f2adfa,ClearCommError
0x56e6154d,0x56e6154d,ClearEventLogA
0x71838f,0x0071838f,ClearEventLogW
0xe155f6eb,0xe155f6eb,CliImmSetHotKey
0xafec26bb,0xafec26bb,ClientThreadSetup
0x25c94cb7,0x25c94cb7,ClientToScreen
0x5150ee17,0x5150ee17,ClipCursor
0xdf91953b,0xdf91953b,ClipboardProcessUninitialize
