HASH,HASH_W_LEADING_ZEROS,API_NAME
0x674ffde6,0x674ffde6,?GetClearedBufferForMainThreadAddMarker@base_profiler_markers_detail@mozilla@@YAPAVProfileChunkedBuffer@2@XZ
0x4b99be44,0x4b99be44,?GetFuzzyfoxEnabled@TimeStamp@mozilla@@SA_NXZ
0xfafba0a9,0xfafba0a9,?GetOrAddIndex@UniqueJSONStrings@baseprofiler@mozilla@@AAEIABV?$Span@$$CBD$0PPPPPPPP@@3@@Z
0xa1a6b662,0xa1a6b662,?GetOrAddIndex@UniqueJSONStrings@baseprofiler@mozilla@@AEAAIAEBV?$Span@$$CBD$0?0@3@@Z
0xc28f5c6d,0xc28f5c6d,?GetPreXULSkeletonUIEnabled@mozilla@@YA_NXZ
0x15a2a6a1,0x15a2a6a1,?GetPreXULSkeletonUIErrorReason@mozilla@@YA?AV?$Maybe@W4PreXULSkeletonUIError@mozilla@@@1@XZ
0x43f5a666,0x43f5a666,?GetPreXULSkeletonUIWasShown@mozilla@@YA_NXZ
0x783fa6c7,0x783fa6c7,?GetProfilerEnvVarsForChildProcess@baseprofiler@mozilla@@YAX$$QAV?$function@$$A6AXPBD0@Z@std@@@Z
0x359a2c6e,0x359a2c6e,?GetProfilerEnvVarsForChildProcess@baseprofiler@mozilla@@YAX$$QEAV?$function@$$A6AXPEBD0@Z@std@@@Z
0x10711a2a,0x10711a2a,?GetProfilingCategoryPairInfo@baseprofiler@mozilla@@YAABUProfilingCategoryPairInfo@12@W4ProfilingCategoryPair@12@@Z
0x20792504,0x20792504,?GetProfilingCategoryPairInfo@baseprofiler@mozilla@@YAAEBUProfilingCategoryPairInfo@12@W4ProfilingCategoryPair@12@@Z
0x9f94a362,0x9f94a362,?GetProfilingStack@AutoProfilerLabel@baseprofiler@mozilla@@SAPAVProfilingStack@23@XZ
0xca29ef4f,0xca29ef4f,?GetProfilingStack@AutoProfilerLabel@baseprofiler@mozilla@@SAPEAVProfilingStack@23@XZ
0x8245357a,0x8245357a,?GetProfilingStartTime@detail@baseprofiler@mozilla@@YA?AVTimeStamp@3@XZ
0xdde7eb2f,0xdde7eb2f,?GetQueryPerformanceFrequencyPerSec@mozilla@@YA_KXZ
